source,date,uka_code,code,site,pm10,pm10_capture,pm2.5,pm2.5_capture,latitude,longitude,site_type
aurn,2024-10-01T00:00:00Z,UKA01050,MALA,Mansfield Ladybrook,11.52274,0.995968,7.295563,0.995968,53.145333,-1.208309,Urban Background
aurn,2024-10-01T00:00:00Z,UKA00248,MAN3,Manchester Piccadilly,13.716252,0.998656,7.96535,0.998656,53.48152,-2.237881,Urban Background
aurn,2024-10-01T00:00:00Z,UKA00220,MID,Middlesbrough,12.671733,0.99328,7.167568,0.994624,54.569297,-1.220874,Urban Background
aurn,2024-10-01T00:00:00Z,UKA00963,MKCC,Milton Keynes Civic Centre,10.066667,0.772849,6.079488,0.772849,52.044076,-0.761013,Urban Background
aurn,2024-10-01T00:00:00Z,UKA00315,MY1,London Marylebone Road,17.954346,0.994624,10.486486,0.994624,51.52253,-0.154611,Urban Traffic
aurn,2024-10-01T00:00:00Z,UKA00528,NCA3,Newcastle Cradlewell Roadside,13.660906,0.983871,NA,NA,54.986405,-1.595362,Urban Traffic
aurn,2024-10-01T00:00:00Z,UKA00213,NEWC,Newcastle Centre,12.580318,0.856183,7.902606,0.979839,54.97825,-1.610528,Urban Background
aurn,2024-10-01T00:00:00Z,UKA00549,NO12,Norwich Lakenfields,10.583513,0.998656,6.704605,0.998656,52.614823,1.302686,Urban Background
aurn,2024-10-01T00:00:00Z,UKA01048,NOTK,Nottingham Kenmore Gardens,15.108412,0.998656,8.327537,0.998656,52.959441,-1.13865,Urban Background
aurn,2024-10-01T00:00:00Z,UKA00380,NPT3,Newport,13.415491,1,6.482008,1,51.601203,-2.977281,Urban Background
aurn,2024-10-01T00:00:00Z,UKA00632,NTN4,Northampton Spring Park,NA,NA,7.604054,0.994624,52.272257,-0.916605,Urban Background
aurn,2024-10-01T00:00:00Z,UKA00618,NWBV,Nottingham Western Boulevard,18.569417,0.932796,NA,NA,52.969377,-1.188851,Urban Traffic
aurn,2024-10-01T00:00:00Z,UKA00445,OSY,St Osyth,9.802419,1,5.88376,1,51.777874,1.04901,Rural Background
aurn,2024-10-01T00:00:00Z,UKA00518,OX8,Oxford St Ebbes,8.711122,1,5.130372,1,51.744806,-1.260278,Urban Background
aurn,2024-10-01T00:00:00Z,UKA01052,PEGE,Peterborough Garton End,11.665911,0.978495,7.08591,0.978495,52.594049,-0.248912,Urban Background
aurn,2024-10-01T00:00:00Z,UKA00323,PEMB,Narberth,11.020575,0.997312,5.29372,0.997312,51.782616,-4.69237,Rural Background
aurn,2024-10-01T00:00:00Z,UKA00360,PLYM,Plymouth Centre,15.243598,0.997312,7.186051,0.997312,50.37167,-4.142361,Urban Background
aurn,2024-10-01T00:00:00Z,UKA00421,PMTH,Portsmouth,12.069628,0.998656,6.332535,0.998656,50.82881,-1.068583,Urban Background
aurn,2024-10-01T00:00:00Z,UKA00651,POAR,Portsmouth Anglesea Road,16.182867,0.990591,NA,NA,50.798339,-1.095558,Urban Traffic
aurn,2024-10-01T00:00:00Z,UKA00408,PRES,Preston,9.830477,1,5.802671,1,53.76559,-2.680353,Urban Background
aurn,2024-10-01T00:00:00Z,UKA00501,PT4,Port Talbot Margam,15.692556,0.990591,5.614754,0.983871,51.58395,-3.770822,Urban Industrial
aurn,2024-10-01T00:00:00Z,UKA00462,REA1,Reading New Town,10.859845,1,6.359962,1,51.45309,-0.944067,Urban Background
aurn,2024-10-01T00:00:00Z,UKA00620,REA5,Reading London Road,14.418777,0.997312,NA,NA,51.454896,-0.940382,Urban Traffic
aurn,2024-10-01T00:00:00Z,UKA00251,ROCH,Rochester Stoke,11.568657,0.995968,6.885483,0.995968,51.45617,0.634889,Rural Background
aurn,2024-10-01T00:00:00Z,UKA01054,ROED,Rotherham East Dene,13.242815,0.994624,8.65442,0.994624,53.436002,-1.32379,Urban Background
aurn,2024-10-01T00:00:00Z,UKA00613,SA33,Southampton A33,15.995251,0.99328,NA,NA,50.920265,-1.463484,Urban Traffic
aurn,2024-10-01T00:00:00Z,UKA00569,SASH,Saltash Callington Road,13.884215,0.991935,7.938005,0.997312,50.411463,-4.227678,Urban Traffic
aurn,2024-10-01T00:00:00Z,UKA00381,SCN2,Scunthorpe Town,15.427303,0.977151,NA,NA,53.58634,-0.636811,Urban Industrial
aurn,2024-10-01T00:00:00Z,UKA00533,SDY,Sandy Roadside,12.695449,0.991935,6.27619,0.987903,52.132417,-0.300306,Urban Traffic
aurn,2024-10-01T00:00:00Z,UKA00409,SEND,Southend-on-Sea,10.369497,0.997312,6.197568,0.997312,51.544166,0.678331,Urban Background
aurn,2024-10-01T00:00:00Z,UKA00622,SHBR,Sheffield Barnsley Road,NA,NA,8.808424,0.989247,53.40495,-1.455815,Urban Traffic
aurn,2024-10-01T00:00:00Z,UKA00575,SHDG,Sheffield Devonshire Green,11.229183,0.998656,6.971066,0.998656,53.378622,-1.478096,Urban Background
aurn,2024-10-01T00:00:00Z,UKA00181,SHE,Sheffield Tinsley,13.195446,0.998656,7.08515,0.998656,53.41058,-1.396139,Urban Background
aurn,2024-10-01T00:00:00Z,UKA00627,SHLW,St Helens Linkway,15.592516,0.944892,NA,NA,53.451826,-2.742134,Urban Traffic
aurn,2024-10-01T00:00:00Z,UKA00012,SIB,Sibton,9.563474,1,5.822505,1,52.2944,1.463497,Rural Background
aurn,2024-10-01T00:00:00Z,UKA00558,SK5,Southwark A2 Old Kent Road,20.09097,0.997312,NA,NA,51.480499,-0.05955,Urban Traffic
aurn,2024-10-01T00:00:00Z,UKA00599,SOTR,Stockton-on-Tees A1305 Roadside,NA,NA,8.249661,0.990591,54.565819,-1.3159,Urban Traffic
aurn,2024-10-01T00:00:00Z,UKA00235,SOUT,Southampton Centre,11.028197,0.998656,6.263209,0.998656,50.908173,-1.395757,Urban Background
aurn,2024-10-01T00:00:00Z,UKA00610,STKR,Stoke-on-Trent A50 Roadside,17.203836,0.995968,NA,NA,52.980436,-2.111898,Urban Traffic
aurn,2024-10-01T00:00:00Z,UKA00337,STOK,Stoke-on-Trent Centre,11.53745,0.998656,6.845459,0.998656,53.02821,-2.175133,Urban Background
aurn,2024-10-01T00:00:00Z,UKA00548,STOR,Storrington Roadside,11.958065,1,5.825495,1,50.916932,-0.449548,Urban Traffic
aurn,2024-10-01T00:00:00Z,UKA00484,SUN2,Sunderland Silksworth,11.351983,1,6.897376,1,54.88361,-1.406878,Urban Background
aurn,2024-10-01T00:00:00Z,UKA00497,SWA1,Swansea Roadside,14.34162,0.986559,5.709585,0.939516,51.632696,-3.947374,Urban Traffic
aurn,2024-10-01T00:00:00Z,UKA00650,SWHO,Swindon Walcot,10.244482,0.998656,5.802481,0.998656,51.558061,-1.765678,Urban Background
aurn,2024-10-01T00:00:00Z,UKA01038,TALL,Tallington,9.78647,1,5.88712,1,52.656308,-0.381,Rural Background
aurn,2024-10-01T00:00:00Z,UKA00648,TDHD,Telford Hollinswood,9.563026,1,5.534022,1,52.673471,-2.436692,Urban Background
aurn,2024-10-01T00:00:00Z,UKA00272,THUR,Thurrock,12.915209,0.998656,7.134034,0.998656,51.47707,0.317969,Urban Background
aurn,2024-10-01T00:00:00Z,UKA01026,TOFT,Toft Newton,9.948116,0.998656,6.422199,0.998656,53.374133,-0.449788,Rural Background
aurn,2024-10-01T00:00:00Z,UKA00406,TRAN,Wirral Tranmere,10.034388,0.998656,6.057155,0.998656,53.37287,-3.022722,Urban Background
aurn,2024-10-01T00:00:00Z,UKA00538,WAR,Warrington,11.77622,0.864247,8.469471,0.990591,53.389225,-2.615593,Urban Background
aurn,2024-10-01T00:00:00Z,UKA00433,WEYB,Weybourne,10.169114,0.599462,5.707041,0.599462,52.95049,1.122017,Rural Background
aurn,2024-10-01T00:00:00Z,UKA00362,WFEN,Wicken Fen,9.79215,0.997312,5.939542,0.997312,52.2985,0.290917,Rural Background
aurn,2024-10-01T00:00:00Z,UKA00482,WIG5,Wigan Centre,11.25677,0.995968,6.672964,0.995968,53.54914,-2.638139,Urban Background
aurn,2024-10-01T00:00:00Z,UKA01061,WOEA,Worthing East Ten Acres,13.121505,1,6.686855,1,50.817286,-0.353272,Urban Background
aurn,2024-10-01T00:00:00Z,UKA00440,WREX,Wrexham,10.217722,0.997312,6.103207,0.997312,53.042282,-3.002829,Urban Traffic
aurn,2024-10-01T00:00:00Z,UKA00628,WTHG,Worthing A27 Roadside,NA,NA,6.211957,0.989247,50.832947,-0.379916,Urban Traffic
aurn,2024-10-01T00:00:00Z,UKA00523,YK10,York Bootham,12.043941,0.831989,7.304645,0.983871,53.967513,-1.086514,Urban Background
aurn,2024-10-01T00:00:00Z,UKA00524,YK11,York Fishergate,15.419817,0.989247,6.792443,0.995968,53.951889,-1.075861,Urban Traffic
aurn,2024-10-01T00:00:00Z,UKA00168,YW,Yarner Wood,7.70146,0.997312,3.871966,0.997312,50.5976,-3.71651,Rural Background
aurn,2024-11-01T00:00:00Z,UKA00933,ABD9,Aberdeen Erroll Park,9.792569,1,5.555217,1,57.1574,-2.09477,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00451,ACTH,Auchencorth Moss,5.8,1,3.840588,1,55.79216,-3.2429,Rural Background
aurn,2024-11-01T00:00:00Z,UKA00541,ARM6,Armagh Roadside,15.715842,0.929167,NA,NA,54.353728,-6.654558,Urban Traffic
aurn,2024-11-01T00:00:00Z,UKA00353,BAR3,Barnsley Gawber,14.547531,0.998611,10.626863,0.998611,53.56292,-1.510436,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00644,BDMP,Borehamwood Meadow Park,15.099583,0.998611,10.947245,0.998611,51.661229,-0.27055,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00594,BEL1,Belfast Stockman's Lane,20.495029,0.995833,NA,NA,54.572586,-5.974944,Urban Traffic
aurn,2024-11-01T00:00:00Z,UKA00212,BEL2,Belfast Centre,15.243125,1,10.285648,1,54.59965,-5.928833,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00238,BEX,London Bexley,17.977685,0.995833,12.763663,0.995833,51.46603,0.184806,Suburban Background
aurn,2024-11-01T00:00:00Z,UKA01062,BIHG,Birmingham Hall Green,15.71149,0.997222,10.721386,0.997222,52.437553,-1.830956,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00626,BIRR,Birmingham A4540 Roadside,18.901563,1,12.054228,1,52.476145,-1.874978,Urban Traffic
aurn,2024-11-01T00:00:00Z,UKA01025,BLAP,Blackburn Audley Park,16.225509,1,11.771568,1,53.74673,-2.467873,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00488,BLC2,Blackpool Marton,15.635675,0.998611,10.960202,0.998611,53.80489,-3.007175,Urban Background
aurn,2024-11-01T00:00:00Z,UKA01049,BLWD,Blackpool Whitegate Drive,NA,NA,11.304444,0.776389,53.810975,-3.033232,Urban Traffic
aurn,2024-11-01T00:00:00Z,UKA00655,BMLD,Birmingham Ladywood,14.405737,0.998611,10.425182,0.998611,52.481346,-1.918235,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00429,BORN,Bournemouth,NA,NA,11.645404,0.997222,50.73957,-1.826744,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00652,BOTR,Burton-on-Trent Horninglow,16.243206,1,11.982119,1,52.82105,-1.635718,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00574,BPLE,Barnstaple A39,13.754757,1,8.191333,1,51.074793,-4.041924,Urban Traffic
aurn,2024-11-01T00:00:00Z,UKA00631,BR11,Bristol Temple Way,18.779271,1,12.575293,1,51.457968,-2.583975,Urban Traffic
aurn,2024-11-01T00:00:00Z,UKA00494,BRS8,Bristol St Paul's,20.169257,0.998611,12.6375,0.777778,51.462839,-2.584482,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00483,BRT3,Brighton Preston Park,15.238507,1,10.338659,1,50.840836,-0.147572,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00598,BURW,Bury Whitefield Roadside,18.006357,0.995833,NA,NA,53.559029,-2.293772,Urban Traffic
aurn,2024-11-01T00:00:00Z,UKA00259,CA1,Camden Kerbside,24.041647,0.994444,14.680168,0.994444,51.544233,-0.175228,Urban Traffic
aurn,2024-11-01T00:00:00Z,UKA00623,CANK,Cannock A5190 Roadside,NA,NA,6.828052,0.645833,52.687298,-1.980821,Urban Traffic
aurn,2024-11-01T00:00:00Z,UKA00424,CANT,Canterbury,17.661382,0.113889,13.98696,0.113889,51.27399,1.098061,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00217,CARD,Cardiff Centre,16.109631,0.994444,11.800279,0.994444,51.48178,-3.17625,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00932,CARM,Carlisle Morton A595,13.997098,0.995833,9.401114,0.997222,54.885823,-2.964955,Urban Traffic
aurn,2024-11-01T00:00:00Z,UKA00553,CHAT,Chatham Roadside,18.999541,0.934722,13.133427,0.988889,51.374264,0.54797,Urban Traffic
aurn,2024-11-01T00:00:00Z,UKA00614,CHBO,Chilbolton Observatory,13.591632,1,10.043639,1,51.149617,-1.438228,Rural Background
aurn,2024-11-01T00:00:00Z,UKA00624,CHBR,Christchurch Barrack Road,NA,NA,12.671348,0.988889,50.735454,-1.780888,Urban Traffic
aurn,2024-11-01T00:00:00Z,UKA00604,CHLG,Chesterfield Loundsley Green,14.258854,1,10.6123,1,53.244131,-1.454946,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00515,CHP,Chepstow A48,19.621292,0.993056,11.145251,0.994444,51.638094,-2.678731,Urban Traffic
aurn,2024-11-01T00:00:00Z,UKA00529,CHS7,Chesterfield Roadside,16.549896,1,12.04558,1,53.231751,-1.456928,Urban Traffic
aurn,2024-11-01T00:00:00Z,UKA00211,CLL2,London Bloomsbury,24.491123,0.383333,18.348617,0.383333,51.52229,-0.125889,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00653,CNPR,Cardiff Newport Road,19.742041,0.969444,NA,NA,51.49096,-3.152305,Urban Traffic
aurn,2024-11-01T00:00:00Z,UKA00592,COAL,Coventry Allesley,14.221389,1,10.245095,1,52.411628,-1.560189,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00634,COBR,Coventry Binley Road,16.139132,1,11.357488,1,52.407708,-1.490082,Urban Traffic
aurn,2024-11-01T00:00:00Z,UKA00659,COPP,Crewe Coppenhall,15.697905,1,11.688355,1,53.115941,-2.453492,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00619,DERR,Derry Rosemount,12.111903,0.733333,8.674336,0.784722,55.002818,-7.331179,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00630,DESA,Derby St Alkmund's Way,NA,NA,7.209394,0.311111,52.922983,-1.469507,Urban Traffic
aurn,2024-11-01T00:00:00Z,UKA01027,DESB,Derby Stockbrook Park,15.599259,1,11.42025,1,52.916059,-1.492166,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00654,DYAG,Dewsbury Ashworth Grange,18.466342,0.998611,13.521094,0.998611,53.693104,-1.637111,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00591,EA8,Ealing Horn Lane,30.004902,0.993056,NA,NA,51.51895,-0.265617,Urban Traffic
aurn,2024-11-01T00:00:00Z,UKA00535,EAGL,Stockton-on-Tees Eaglescliffe,15.41766,0.872222,11.482517,0.993056,54.516667,-1.358547,Urban Traffic
aurn,2024-11-01T00:00:00Z,UKA00546,EB,Eastbourne,13.167917,1,9.238911,1,50.805778,0.271611,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00339,ECCL,Salford Eccles,22.291458,1,14.639177,1,53.48481,-2.334139,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00454,ED3,Edinburgh St Leonards,9.97875,1,6.225457,1,55.945589,-3.182186,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00602,GHSR,Glasgow High Street,11.640313,1,7.064821,1,55.860936,-4.238214,Urban Traffic
aurn,2024-11-01T00:00:00Z,UKA00621,GKA8,Greenock A8 Roadside,11.028651,0.998611,6.559374,0.998611,55.944079,-4.734421,Urban Traffic
aurn,2024-11-01T00:00:00Z,UKA00170,GLAZ,Glazebury,13.606853,0.993056,10.099328,0.993056,53.46008,-2.472056,Rural Background
aurn,2024-11-01T00:00:00Z,UKA00576,GLKP,Glasgow Townhead,10.902569,1,6.660011,1,55.865782,-4.243631,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00420,GRAN,Grangemouth,11.27098,0.991667,8.440111,0.997222,56.010319,-3.704399,Urban Industrial
aurn,2024-11-01T00:00:00Z,UKA00266,HIL,London Hillingdon,17.947768,0.995833,11.954536,0.995833,51.49633,-0.460861,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00169,HM,High Muffles,10.200243,0.998611,7.575509,0.998611,54.334497,-0.80882,Rural Background
aurn,2024-11-01T00:00:00Z,UKA00566,HONI,Honiton,12.913704,1,9.141688,1,50.792287,-3.196702,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00525,HOPE,Stanford-le-Hope Roadside,20.177883,0.991667,16.515021,0.970833,51.518167,0.439548,Urban Traffic
aurn,2024-11-01T00:00:00Z,UKA00511,HORE,Horley,15.491241,0.380556,9.984891,0.380556,51.165865,-0.167734,Suburban Industrial
aurn,2024-11-01T00:00:00Z,UKA00656,HP1,London Honor Oak Park,16.617967,0.997222,11.832969,0.997222,51.449674,-0.037418,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00472,HRL,London Harlington,14.107605,1,10.586203,1,51.48879,-0.441614,Urban Industrial
aurn,2024-11-01T00:00:00Z,UKA00645,HSAW,Hartlepool St Abbs Walk,17.002222,1,11.572177,1,54.683242,-1.203838,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00450,HUL2,Hull Freetown,17.879618,1,11.429619,1,53.748779999999996,-0.341222,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00600,HULR,Hull Holderness Road,18.88139,0.945833,8.8738880000000009,0.609722,53.759013,-0.305678,Urban Traffic
aurn,2024-11-01T00:00:00Z,UKA00647,IMGM,Immingham Woodlands Avenue,14.060961,1,9.741085,1,53.619241,-0.213324,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00434,INV2,Inverness,7.395521,1,4.361685,1,57.481308,-4.241451,Urban Traffic
aurn,2024-11-01T00:00:00Z,UKA00253,KC1,London N. Kensington,18.526741,0.997222,12.441712,0.997222,51.52105,-0.213419,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00171,LB,Ladybower,10.030223,0.997222,7.418205,0.997222,53.40337,-1.752006,Rural Background
aurn,2024-11-01T00:00:00Z,UKA00265,LEAM,Leamington Spa,14.538993,1,10.686833,1,52.28881,-1.533119,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00564,LEAR,Leamington Spa Rugby Road,13.563426,1,10.178511,1,52.294884,-1.542911,Urban Traffic
aurn,2024-11-01T00:00:00Z,UKA00573,LECU,Leicester University,14.230174,1,10.480224,1,52.619904,-1.127182,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00527,LED6,Leeds Headingley Kerbside,23.058087,0.995833,15.444909000000001,0.995833,53.819972,-1.576361,Urban Traffic
aurn,2024-11-01T00:00:00Z,UKA00222,LEED,Leeds Centre,18.033635,0.998611,12.560035,0.998611,53.80378,-1.546472,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00609,LEIR,Leicester A594 Roadside,21.039503,0.991667,10.041257,0.143056,52.638742,-1.124267,Urban Traffic
aurn,2024-11-01T00:00:00Z,UKA00152,LH,Lullington Heath,12.291354,1,8.589035,1,50.7937,0.18125,Rural Background
aurn,2024-11-01T00:00:00Z,UKA00166,LN,Lough Navar,6.270139,1,3.920089,1,54.43951,-7.900328,Rural Background
aurn,2024-11-01T00:00:00Z,UKA00605,LUTR,Luton A505 Roadside,NA,NA,8.050916,0.613889,51.892293,-0.46211,Urban Traffic
aurn,2024-11-01T00:00:00Z,UKA00247,LVP,Liverpool Speke,18.678065,0.993056,13.323404,0.979167,53.34633,-2.8443329999999998,Urban Industrial
aurn,2024-11-01T00:00:00Z,UKA00537,MACK,Charlton Mackrell,13.856782,1,9.980047,1,51.05625,-2.68345,Rural Background
aurn,2024-11-01T00:00:00Z,UKA00617,MAHG,Manchester Sharston,14.741389,1,10.572697,1,53.371722,-2.238917,Suburban Industrial
aurn,2024-11-01T00:00:00Z,UKA01050,MALA,Mansfield Ladybrook,16.771076,1,12.572279,1,53.145333,-1.208309,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00248,MAN3,Manchester Piccadilly,21.147847,1,14.075801,1,53.48152,-2.237881,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00220,MID,Middlesbrough,16.154918,0.997222,11.242991,0.891667,54.569297,-1.220874,Urban Background
aurn,2024-11-01T00:00:00Z,UKA01051,MIMW,Middlewich St Michael's Way,NA,NA,7.79794,0.576389,53.194019,-2.447951,Urban Traffic
aurn,2024-11-01T00:00:00Z,UKA00963,MKCC,Milton Keynes Civic Centre,13.673426,1,10.046162,1,52.044076,-0.761013,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00315,MY1,London Marylebone Road,22.005787,0.922222,14.101824,0.913889,51.52253,-0.154611,Urban Traffic
aurn,2024-11-01T00:00:00Z,UKA00528,NCA3,Newcastle Cradlewell Roadside,14.127901,0.991667,NA,NA,54.986405,-1.595362,Urban Traffic
aurn,2024-11-01T00:00:00Z,UKA00213,NEWC,Newcastle Centre,12.650163,0.988889,9.533803,0.986111,54.97825,-1.610528,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00549,NO12,Norwich Lakenfields,14.989306,1,10.985172,1,52.614823,1.302686,Urban Background
aurn,2024-11-01T00:00:00Z,UKA01048,NOTK,Nottingham Kenmore Gardens,21.304861,1,13.64389,1,52.959441,-1.13865,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00380,NPT3,Newport,17.171748,1,11.348108,1,51.601203,-2.977281,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00632,NTN4,Northampton Spring Park,NA,NA,10.442982,0.95,52.272257,-0.916605,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00618,NWBV,Nottingham Western Boulevard,18.620458,0.972222,7.883671,0.531944,52.969377,-1.188851,Urban Traffic
aurn,2024-11-01T00:00:00Z,UKA00445,OSY,St Osyth,14.067402,0.991667,10.070035,0.991667,51.777874,1.04901,Rural Background
aurn,2024-11-01T00:00:00Z,UKA00518,OX8,Oxford St Ebbes,12.506829,1,9.201,1,51.744806,-1.260278,Urban Background
aurn,2024-11-01T00:00:00Z,UKA01052,PEGE,Peterborough Garton End,15.741354,1,11.164386,1,52.594049,-0.248912,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00323,PEMB,Narberth,11.546824,0.998611,7.611045,0.998611,51.782616,-4.69237,Rural Background
aurn,2024-11-01T00:00:00Z,UKA00360,PLYM,Plymouth Centre,18.83191,1,10.971021,1,50.37167,-4.142361,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00421,PMTH,Portsmouth,16.841748,1,11.184018,1,50.82881,-1.068583,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00651,POAR,Portsmouth Anglesea Road,17.92054,0.977778,7.911069,0.347222,50.798339,-1.095558,Urban Traffic
aurn,2024-11-01T00:00:00Z,UKA00408,PRES,Preston,16.120839,0.998611,11.431672,0.998611,53.76559,-2.680353,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00501,PT4,Port Talbot Margam,15.024207,0.990278,9.180207,0.940278,51.58395,-3.770822,Urban Industrial
aurn,2024-11-01T00:00:00Z,UKA00462,REA1,Reading New Town,15.530556,1,11.355621,1,51.45309,-0.944067,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00620,REA5,Reading London Road,16.372991,0.998611,NA,NA,51.454896,-0.940382,Urban Traffic
aurn,2024-11-01T00:00:00Z,UKA00251,ROCH,Rochester Stoke,16.579815,1,12.285798,1,51.45617,0.634889,Rural Background
aurn,2024-11-01T00:00:00Z,UKA01054,ROED,Rotherham East Dene,19.198644,0.998611,14.387047,0.998611,53.436002,-1.32379,Urban Background
aurn,2024-11-01T00:00:00Z,UKA01053,RRKL,Reading Rose Kiln Lane,NA,NA,10.575369,0.780556,51.4459,-0.976081,Urban Traffic
aurn,2024-11-01T00:00:00Z,UKA00613,SA33,Southampton A33,19.401535,0.9,NA,NA,50.920265,-1.463484,Urban Traffic
aurn,2024-11-01T00:00:00Z,UKA00569,SASH,Saltash Callington Road,17.390256,0.998611,10.502786,0.997222,50.411463,-4.227678,Urban Traffic
aurn,2024-11-01T00:00:00Z,UKA00381,SCN2,Scunthorpe Town,18.809949,0.997222,NA,NA,53.58634,-0.636811,Urban Industrial
aurn,2024-11-01T00:00:00Z,UKA00533,SDY,Sandy Roadside,16.41462,0.995833,9.662011,0.994444,52.132417,-0.300306,Urban Traffic
aurn,2024-11-01T00:00:00Z,UKA00409,SEND,Southend-on-Sea,15.39434,1,11.05632,1,51.544166,0.678331,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00622,SHBR,Sheffield Barnsley Road,NA,NA,10.992987,0.990278,53.40495,-1.455815,Urban Traffic
aurn,2024-11-01T00:00:00Z,UKA00575,SHDG,Sheffield Devonshire Green,14.677569,1,10.629661,1,53.378622,-1.478096,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00181,SHE,Sheffield Tinsley,16.363785,1,10.492999,1,53.41058,-1.396139,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00627,SHLW,St Helens Linkway,22.322931,0.976389,NA,NA,53.451826,-2.742134,Urban Traffic
aurn,2024-11-01T00:00:00Z,UKA01055,SHUN,Shrewsbury Underdale,13.747879,0.998611,9.863516,0.998611,52.715083,-2.726833,Urban Background
aurn,2024-11-01T00:00:00Z,UKA00012,SIB,Sibton,13.446215,1,9.721955,1,52.2944,1.463497,Rural Background
aurn,2024-11-01T00:00:00Z,UKA00558,SK5,Southwark A2 Old Kent Road,26.217238,0.795833,NA,NA,51.480499,-0.05955,Urban Traffic
aurn,2024-11-01T00:00:00Z,UKA00599,SOTR,Stockton-on-Tees A1305 Roadside,NA,NA,13.22446,0.965278,54.565819,-1.3159,Urban Traffic
aurn,2024-11-01T00:00:00Z,UKA00235,SOUT,Southampton Centre,15.312951,1,10.43918,1,50.908173,-1.395757,Urban Background
